,date,open,high,low,close,adjclose,volume
0,1993-01-29,43.96875,43.96875,43.75,43.9375,24.608623504638672,1003200
1,1993-02-01,43.96875,44.25,43.96875,44.25,24.783653259277344,480500
2,1993-02-02,44.21875,44.375,44.125,44.34375,24.836156845092773,201300
3,1993-02-03,44.40625,44.84375,44.375,44.8125,25.09868812561035,529400
4,1993-02-04,44.96875,45.09375,44.46875,45.0,25.20370101928711,531500
5,1993-02-05,44.96875,45.0625,44.71875,44.96875,25.186214447021484,492100
6,1993-02-08,44.96875,45.125,44.90625,44.96875,25.186214447021484,596100
7,1993-02-09,44.8125,44.8125,44.5625,44.65625,25.01118278503418,122100
8,1993-02-10,44.65625,44.75,44.53125,44.71875,25.046173095703125,379600
9,1993-02-11,44.78125,45.125,44.78125,44.9375,25.168710708618164,19500
10,1993-02-12,44.875,44.875,44.59375,44.59375,24.976173400878906,42500
11,1993-02-16,44.46875,44.46875,43.40625,43.46875,24.346088409423828,374800
12,1993-02-17,43.46875,43.53125,43.28125,43.4375,24.32858657836914,210900
13,1993-02-18,43.9375,43.9375,42.8125,43.40625,24.31108283996582,378100
14,1993-02-19,43.40625,43.5625,43.34375,43.5625,24.398597717285156,34900
15,1993-02-22,43.6875,43.78125,43.5625,43.71875,24.48609161376953,513600
16,1993-02-23,43.84375,43.875,43.46875,43.6875,24.468603134155273,373700
17,1993-02-24,43.71875,44.25,43.71875,44.25,24.783653259277344,26300
18,1993-02-25,44.21875,44.375,44.125,44.34375,24.836156845092773,44500
19,1993-02-26,44.4375,44.4375,44.1875,44.40625,24.87116241455078,66200
20,1993-03-01,44.5625,44.5625,44.21875,44.28125,24.801145553588867,66500
21,1993-03-02,44.3125,44.9375,44.25,44.9375,25.168710708618164,182400
22,1993-03-03,45.0,45.15625,44.9375,45.125,25.273717880249023,280100
23,1993-03-04,45.1875,45.1875,44.875,44.875,25.133705139160156,89500
24,1993-03-05,44.9375,45.125,44.71875,44.75,25.063705444335938,40000
25,1993-03-08,44.84375,45.75,44.84375,45.75,25.623769760131836,50800
26,1993-03-09,45.65625,45.6875,45.5,45.59375,25.536264419555664,169300
27,1993-03-10,45.59375,45.6875,45.40625,45.6875,25.588775634765625,194400
28,1993-03-11,45.71875,45.84375,45.5,45.5625,25.518753051757812,70900
29,1993-03-12,45.1875,45.21875,44.8125,45.09375,25.2562255859375,643600
30,1993-03-15,45.0625,45.3125,45.0625,45.3125,25.378734588623047,310800
31,1993-03-16,45.3125,45.4375,45.3125,45.3125,25.378734588623047,30800
32,1993-03-17,45.25,45.25,44.96875,45.03125,25.22121238708496,21800
33,1993-03-18,45.21875,45.5,45.21875,45.3125,25.378734588623047,59300
34,1993-03-19,45.28125,45.28125,45.03125,45.03125,25.34033203125,66900
35,1993-03-22,44.59375,44.875,44.5625,44.78125,25.199642181396484,183400
36,1993-03-23,44.90625,44.9375,44.8125,44.875,25.252412796020508,55200
37,1993-03-24,44.8125,45.0625,44.59375,44.875,25.252412796020508,37200
38,1993-03-25,44.90625,45.25,44.84375,45.15625,25.41066551208496,110100
39,1993-03-26,45.125,45.15625,44.875,44.90625,25.269989013671875,101500
40,1993-03-29,44.9375,45.3125,44.9375,45.09375,25.375497817993164,87100
41,1993-03-30,45.15625,45.21875,45.09375,45.21875,25.445844650268555,56000
42,1993-03-31,45.34375,45.46875,45.1875,45.1875,25.428258895874023,111600
43,1993-04-01,45.25,45.25,44.9375,45.03125,25.34033203125,129500
44,1993-04-02,44.65625,44.65625,44.09375,44.09375,24.812776565551758,59400
45,1993-04-05,44.4375,44.4375,44.1875,44.3125,24.935882568359375,172200
46,1993-04-06,44.40625,44.40625,44.0625,44.1875,24.865524291992188,129700
47,1993-04-07,44.25,44.34375,44.15625,44.34375,24.953460693359375,28000
48,1993-04-08,44.53125,44.53125,44.09375,44.28125,24.918298721313477,180800
49,1993-04-12,44.71875,44.9375,44.65625,44.90625,25.269989013671875,348500
50,1993-04-13,44.875,45.15625,44.84375,45.0,25.322751998901367,146100
51,1993-04-14,45.03125,45.0625,44.90625,44.9375,25.287582397460938,119600
52,1993-04-15,44.90625,45.03125,44.75,44.9375,25.287582397460938,148600
53,1993-04-16,44.96875,45.03125,44.875,44.9375,25.287582397460938,47900
54,1993-04-19,44.9375,45.0625,44.71875,44.75,25.18206214904785,157000
55,1993-04-20,44.6875,44.75,44.25,44.53125,25.0589656829834,279500
56,1993-04-21,44.625,44.625,44.375,44.5,25.0413761138916,67900
57,1993-04-22,44.3125,44.6875,43.9375,43.9375,24.72484016418457,97700
58,1993-04-23,43.84375,43.96875,43.6875,43.75,24.619346618652344,106000
59,1993-04-26,43.78125,43.9375,43.28125,43.40625,24.425893783569336,62600
60,1993-04-27,43.34375,43.875,43.34375,43.875,24.68967056274414,156800
61,1993-04-28,43.8125,43.90625,43.71875,43.78125,24.63691520690918,85900
62,1993-04-29,43.875,43.96875,43.625,43.96875,24.742422103881836,85000
63,1993-04-30,44.125,44.28125,44.03125,44.03125,24.77759552001953,88500
64,1993-05-03,44.09375,44.3125,43.90625,44.3125,24.935882568359375,80500
65,1993-05-04,44.40625,44.625,44.34375,44.46875,25.0237979888916,149100
66,1993-05-05,44.46875,44.75,44.46875,44.59375,25.094131469726562,109000
67,1993-05-06,44.53125,44.5625,44.40625,44.4375,25.00619888305664,54700
68,1993-05-07,44.46875,44.46875,44.28125,44.34375,24.953460693359375,68000
69,1993-05-10,44.40625,44.6875,44.40625,44.4375,25.00619888305664,113900
70,1993-05-11,44.4375,44.625,44.3125,44.625,25.111730575561523,42600
71,1993-05-12,44.4375,44.59375,44.4375,44.5625,25.076549530029297,31000
72,1993-05-13,44.375,44.375,44.0,44.03125,24.77759552001953,129100
73,1993-05-14,44.03125,44.15625,43.96875,44.0,24.760021209716797,63500
74,1993-05-17,44.125,44.15625,43.9375,44.15625,24.847942352294922,34000
