,date,open,high,low,close,adjclose,volume,ticker,returns1,volatility1,returns5,volatility5,returns15,volatility15,returns30,volatility30,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma21,ma22,ma23,ma24,ma25,ma26,ma27,ma28,ma29,rsi14,labels,labels_shifted,score,sentiment_score,capital_letter_ratio,profanity_count,emoji_count,capital_letter_count,post_length
0,2021-01-29,17.979999542236328,18.1200008392334,13.6899995803833,14.100000381469728,14.100000381469728,94049200,BB,-0.0375426110158304,0.189396037203646,-0.0375426110158304,0.2443768362987817,-0.0375426110158304,0.1661309124127035,-0.0375426110158304,0.1284751330030401,14.375,17.950000127156574,18.19250011444092,18.160000228881835,17.47333351771037,16.812857355390275,16.31000018119812,15.87000020345052,15.267000198364258,14.707272876392713,14.101666808128355,13.603846293229322,13.178571564810616,12.804000123341876,12.445000112056732,12.10764716653263,11.811111211776732,11.535789565036172,11.29050009250641,11.070476282210578,10.875000086697666,10.70130443572998,10.549583415190378,10.411200084686278,10.287307775937592,10.169629715107105,10.054642932755607,9.992758701587546,61.291437020704365,0.0,1.0,624.8255813953489,-0.0655593023255814,0.11226106064893679,155.0,130.0,5709.0,95884.0
1,2021-02-01,14.640000343322754,15.539999961853027,12.729999542236328,14.630000114440918,14.630000114440918,78506000,BB,0.037588632527111,0.0375656217714707,0.037588632527111,0.24363038192441,0.037588632527111,0.1662271666490146,0.037588632527111,0.1284356736500316,14.365000247955322,14.460000038146973,17.12000012397766,17.48000011444092,17.571666876475017,17.067143031529017,16.540000200271606,16.123333507113987,15.74600019454956,15.209091099825772,14.700833479563396,14.14230783169086,13.677142994744438,13.275333468119303,12.918125122785568,12.573529523961684,12.247777885860868,11.959473785601164,11.690500092506408,11.449523903074718,11.23227282003923,11.038260957469111,10.865000089009603,10.7128000831604,10.573461624292229,10.448148232919198,10.328928657940455,10.2124138700551,61.87074829325141,1.0,0.0,1610.9193548387098,0.26954193548387095,0.05778251619803309,249.0,303.0,12331.0,217045.0
2,2021-02-02,13.470000267028809,13.75,11.079999923706056,11.550000190734863,11.550000190734863,80520900,BB,-0.2105263089277669,0.124057470727439,-0.2105263089277669,0.2306234075037815,-0.2105263089277669,0.178769905416607,-0.2105263089277669,0.1350519848939843,13.09000015258789,13.426666895548502,13.732500076293944,16.006000137329103,16.491666793823242,16.711428778512136,16.37750017642975,15.985555754767525,15.666000175476077,15.364545648748225,14.90416685740153,14.458461688115047,13.957143000194003,13.535333474477133,13.167500138282776,12.837647185606116,12.51666678322686,12.21105274401213,11.939000105857849,11.683809620993475,11.45409100705927,11.246087053547734,11.05958342552185,10.892400093078614,10.74500008729788,10.60962971934566,10.487500088555471,10.3710345728644,56.038200973023976,0.0,1.0,1755.5357142857142,0.37875178571428575,0.04188831855215852,224.0,302.0,8976.0,218669.0
3,2021-02-03,11.720000267028809,12.470000267028809,11.079999923706056,12.0,12.0,50001300,BB,0.0389610218038019,0.1247436653657844,0.0389610218038019,0.229969803608934,0.0389610218038019,0.1785824178639516,0.0389610218038019,0.1350462762510813,11.775000095367432,12.726666768391928,13.070000171661375,13.386000061035157,15.338333447774252,15.85000010899135,16.12250018119812,15.891111267937552,15.587000179290772,15.332727432250977,15.084166844685871,14.680769406832182,14.282857281821114,13.826666800181073,13.439375132322311,13.09882365956026,12.79111123085022,12.489473794635972,12.200500106811525,11.941904862721762,11.69818191094832,11.477826180665389,11.277500092983246,11.097200088500976,10.935000089498669,10.791481565546109,10.6592858007976,10.539655257915628,56.96821511616647,1.0,1.0,1800.8727272727272,0.44825454545454546,0.0589927636734091,183.0,299.0,10125.0,209065.0
4,2021-02-04,12.119999885559082,12.43000030517578,11.529999732971191,12.149999618530272,12.149999618530272,33668000,BB,0.0124999682108561,0.0132305267964728,0.0124999682108561,0.1668234726393826,0.0124999682108561,0.1783621340845638,0.0124999682108561,0.1309906301008784,12.074999809265137,11.899999936421713,12.582499980926514,12.886000061035157,13.179999987284342,14.882857186453682,15.387500047683716,15.68111122979058,15.517000102996828,15.274545582857998,15.067500114440918,14.858461673443134,14.500000136239189,14.14066677093506,13.721875101327896,13.363529513863956,13.046111212836372,12.757368514412327,12.472500085830688,12.198095321655272,11.95136371525851,11.717826159104057,11.505833407243092,11.312400074005128,11.137692378117489,10.980000072055391,10.840000067438398,10.710689725547,54.87179484044464,1.0,1.0,2777.402777777778,0.4684694444444444,0.052253420063906215,216.0,302.0,10089.0,205698.0
5,2021-02-05,11.920000076293944,13.670000076293944,11.880000114440918,13.229999542236328,13.229999542236328,44183100,BB,0.0888888854003682,0.038194458594756,0.0888888854003682,0.096522373583336,0.0888888854003682,0.1776191098701544,0.0888888854003682,0.1314349076020262,12.6899995803833,12.459999720255531,12.232499837875366,12.711999893188477,12.943333307902018,13.187142780848912,14.676249980926514,15.147777769300673,15.436000061035156,15.309090961109508,15.104166746139526,14.926153916579027,14.742142949785505,14.41533342997233,14.083750069141388,13.692941244910743,13.356111182106863,13.055789545962686,12.781000065803529,12.50857148851667,12.245000058954412,12.006956577301024,11.780833383401236,11.57480005264282,11.386153899706327,11.215185236047816,11.060357195990424,10.92241384243143,55.3724238853013,1.0,1.0,206.38709677419354,0.2781451612903226,0.0513395718605087,136.0,260.0,4959.0,122667.0
6,2021-02-08,13.779999732971191,14.350000381469728,13.300000190734863,13.760000228881836,13.760000228881836,37068900,BB,0.0400605219186516,0.0244141817408583,0.0400605219186516,0.0973868701870995,0.0400605219186516,0.1720904584871759,0.0400605219186516,0.131403863961125,13.494999885559082,13.046666463216146,12.78499984741211,12.53799991607666,12.886666615804035,13.060000010899136,13.258749961853027,14.574444452921549,15.009000015258788,15.283636439930309,15.180000066757202,15.000769321735088,14.842857224600657,14.676666768391929,14.374375104904177,14.064705960890826,13.69666674402025,13.37736850035818,13.091000080108644,12.82761912118821,12.565454613078725,12.310869631559951,12.08000006278356,11.86000005722046,11.6588462132674,11.474074134120237,11.306071485791888,11.153448335055646,52.38417291505571,1.0,0.0,760.918918918919,0.537672972972973,0.046036048578737665,155.0,307.0,10410.0,193261.0
7,2021-02-09,13.609999656677246,13.649999618530272,13.010000228881836,13.43000030517578,13.43000030517578,23252500,BB,-0.0239825521959944,0.032021537057323,-0.0239825521959944,0.0962540089086267,-0.0239825521959944,0.1725169070247305,-0.0239825521959944,0.1315257174309134,13.595000267028809,13.473333358764648,13.142499923706056,12.913999938964844,12.68666664759318,12.964285714285714,13.106250047683716,13.27777777777778,14.460000038146973,14.865454587069424,15.129166762034098,15.045384700481709,14.888571534837997,14.748666763305664,14.598750114440918,14.318823646096622,14.029444535573324,13.682631668291592,13.38000009059906,13.107142947968985,12.855000084096735,12.60304355621338,12.357500076293944,12.134000072479248,11.920384682141815,11.72444451296771,11.543928640229362,11.37931041059823,51.086219182780106,0.0,0.0,2568.2105263157896,0.34485263157894736,0.061603518267695674,67.0,464.0,4881.0,70511.0
8,2021-02-10,13.06999969482422,13.489999771118164,12.75,13.100000381469728,13.100000381469728,27277900,BB,-0.0245718478188623,0.0002946478114339,-0.0245718478188623,0.0397105379932778,-0.0245718478188623,0.1633709369186702,-0.0245718478188623,0.1317463301972889,13.265000343322754,13.43000030517578,13.380000114440918,13.134000015258788,12.945000012715658,12.74571432386126,12.981250047683716,13.105555640326608,13.260000038146972,14.336363705721768,14.71833340326945,14.973077040452225,14.906428677695136,14.769333457946775,14.645625114440918,14.510588365442612,14.25111124250624,13.98052642219945,13.6535001039505,13.36666677111671,13.10681828585538,12.86565227093904,12.62375009059906,12.387200088500975,12.171153930517344,11.964074152487296,11.773571508271354,11.597586286479029,50.42045072964908,0.0,0.0,616.8888888888889,0.8158777777777778,0.03645496876303961,51.0,76.0,2529.0,70324.0
9,2021-02-11,12.84000015258789,13.09000015258789,12.130000114440918,12.460000038146973,12.460000038146973,22895500,BB,-0.0488549866172561,0.0121415693991969,-0.0488549866172561,0.0463767602807106,-0.0488549866172561,0.164100013849116,-0.0488549866172561,0.1321251510175085,12.78000020980835,12.99666690826416,13.18750023841858,13.196000099182127,13.021666685740152,12.875714302062988,12.710000038146973,12.92333337995741,13.041000080108642,13.1872727654197,14.180000066757202,14.544615452106182,14.793571540287562,14.743333435058592,14.62500011920929,14.517058933482453,14.396666791703966,14.156842231750488,13.904500102996826,13.596666767483663,13.325454646890812,13.078695753346318,12.848750094572702,12.617200088500976,12.390000086564283,12.181851934503626,11.981785791260856,11.79724145757741,47.2926663687769,0.0,1.0,1865.32,0.49603200000000003,0.048451843311822576,126.0,138.0,8047.0,116699.0
