,date,open,high,low,close,adjclose,volume,ticker,returns1,volatility1,returns5,volatility5,returns15,volatility15,returns30,volatility30,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma21,ma22,ma23,ma24,ma25,ma26,ma27,ma28,ma29,rsi14,labels,labels_shifted,score,sentiment_score,capital_letter_ratio,profanity_count,emoji_count,capital_letter_count,post_length
0,2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,264.510009765625,104972400,TSLA,-0.0501537349140389,0.0084537473836891,-0.0501537349140389,0.0292119229426733,-0.0501537349140389,0.0414687849270048,-0.0501537349140389,0.0367981217547575,271.4933319091797,277.0133361816406,281.3508377075196,283.8006713867188,283.53611246744794,283.26857212611606,283.29541778564453,283.0977783203125,282.3266662597656,282.2666653719816,282.4780553181966,282.5294870229868,281.66285705566406,282.4413330078125,281.7895832061768,280.0368625416475,278.0924072265625,276.25894727204974,274.2071662902832,272.17793637230284,269.8969698819247,267.78101448390794,265.8147220611572,263.7951995849609,261.8587176983173,260.18320945457174,259.1647616795131,257.76712614914464,35.4741343918686,0.0,1.0,963.0,0.28004444444444443,0.15294998991188175,39.0,432.0,1304.0,22476.0
1,2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,279.9366760253906,76174200,TSLA,0.0583216728676345,0.0542377038908367,0.0583216728676345,0.0389748160623326,0.0583216728676345,0.0393228860447322,0.0583216728676345,0.0377051689510849,272.2233428955078,274.3077799479167,277.7441711425781,281.06800537109376,283.15667215983075,283.0219072614397,282.8520851135254,282.9222242567274,282.7816680908203,282.109394420277,282.07249959309894,282.28256460336536,282.3442862374442,281.5477783203125,282.28479194641113,281.6805886661305,280.0312966240777,278.1894740054482,276.4428337097168,274.4800000871931,272.53060635653407,270.3334788446841,268.2875003814697,266.37960021972657,264.4160256019005,262.5282717104311,260.88869040352955,259.8810345879916,55.20061168204912,1.0,1.0,3589.972972972973,0.23506756756756755,0.07216072770490052,194.0,283.0,7585.0,119255.0
2,2021-02-02,281.5599975585937,293.5,280.7333374023437,290.92999267578125,290.92999267578125,73038600,TSLA,0.0392707265317158,0.0095254731679593,0.0392707265317158,0.0387878596777148,0.0392707265317158,0.0355678038132688,0.0392707265317158,0.0377339413053894,285.43333435058594,278.4588928222656,278.4633331298828,280.38133544921874,282.711669921875,284.2671465192522,284.0104179382324,283.74963039822046,283.72300109863284,283.5224248712713,282.84444427490234,282.7538452148437,282.9002380371094,282.9166666666667,282.1341667175293,282.79333316578584,282.19444444444446,280.6049122057463,278.82649993896484,277.1326984223865,275.227727023038,273.33057967476225,271.1916669209798,269.19320007324217,267.32384608342096,265.39802438241463,263.54261888776506,261.9245973784348,54.325829737577685,1.0,0.0,1183.6315789473683,0.6564473684210527,0.039763145022510014,68.0,51.0,3274.0,83645.0
3,2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500,TSLA,-0.0207380653325632,0.0300043959321395,-0.0207380653325632,0.0394195256595917,-0.0207380653325632,0.0299302827372987,-0.0207380653325632,0.0373678315436603,287.913330078125,285.2544453938802,280.0683364868164,279.75,281.13389078776044,283.0238124302455,284.3458366394043,284.10889010959204,283.8643341064453,283.82969804243606,283.6369450887044,283.00230759840747,282.9069039481027,283.03333333333336,283.0404167175293,282.2966667624081,282.9101850721571,282.3366667094984,280.8194999694824,279.11555553617933,277.48560610684484,275.64811573857844,273.8125,271.7398669433594,269.7971795889047,267.97469132034865,266.0944044930594,264.27896539096173,50.04946084764701,0.0,0.0,499.5769230769231,0.25832692307692307,0.04249715573559581,131.0,121.0,3377.0,83464.0
4,2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,283.3299865722656,47438100,TSLA,-0.0054991198109066,0.0076194727608283,-0.0054991198109066,0.0387307917842655,-0.0054991198109066,0.0277915453265803,-0.0054991198109066,0.0362937767388344,284.1133270263672,286.3855489095052,284.77333068847656,280.7206665039063,280.34666442871094,281.44761875697543,283.06208419799805,284.23296440972223,284.0309997558594,283.8157570578835,283.7880554199219,283.6133328951322,283.0257132393973,282.9351094563802,283.0518741607666,283.05745023839614,282.3540734185113,282.9322798879523,282.3863327026367,280.93904695056733,279.3071205832741,277.7397096053414,275.9681936899821,274.1931994628906,272.1856407752404,270.29839466236257,268.52309472220287,266.6887349095838,50.89648039664619,0.0,1.0,3492.4864864864867,0.37970810810810807,0.04086902828161695,118.0,88.0,3158.0,90465.0
5,2021-02-05,281.6666564941406,288.25665283203125,279.6566772460937,284.07666015625,284.07666015625,55699800,TSLA,0.0026353496607176,0.0040672347358121,0.0026353496607176,0.0361283782388572,0.0026353496607176,0.02776318708432,0.0026353496607176,0.0338430798925752,283.7033233642578,284.1011047363281,285.8083267211914,284.6339965820313,281.2799987792969,280.87952096121654,281.7762489318848,283.17481486002606,284.217333984375,284.03515070134944,283.8374989827474,283.8102557842548,283.6464276994978,283.0957763671875,283.00645637512207,283.1121556899127,283.11407301161023,282.4447358783923,282.9894989013672,282.4668244861421,281.08166573264384,279.5144918690557,278.0037492116292,276.2925323486328,274.5733325664814,272.626048900463,270.7904755728585,269.05942456475617,54.98070365203325,1.0,1.0,181.66666666666666,0.16727083333333334,0.06765395684798171,111.0,163.0,3322.0,55803.0
6,2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,287.8066711425781,60485100,TSLA,0.0131302972383458,0.005247473788814,0.0131302972383458,0.0268274036704354,0.0131302972383458,0.0277675733559244,0.0131302972383458,0.0335622885477188,285.94166564941406,285.07110595703125,285.0274963378906,286.20799560546874,285.16277567545575,282.2123805454799,281.7454147338867,282.446295844184,283.63800048828125,284.54363736239344,284.34944407145184,284.142819918119,284.095714024135,283.9237772623698,283.3902072906494,283.2888219496783,283.37296210394965,283.36105186060854,282.71283264160155,283.2188880557106,282.7095447887074,281.3740572722062,279.8599993387858,278.3958660888672,276.73538384070764,275.06345621744794,273.1682139805385,271.37724093733163,53.70712705252544,1.0,0.0,1909.3181818181818,0.7102181818181819,0.0375486824785962,128.0,91.0,4893.0,112130.0
7,2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,283.1533203125,45473100,TSLA,-0.0161683216431521,0.0146493094407489,-0.0161683216431521,0.0200693474159893,-0.0161683216431521,0.0274742436279532,-0.0161683216431521,0.0338854436889476,285.47999572753906,285.01221720377606,284.59165954589844,284.6526611328125,285.6988830566406,284.8757106236049,282.3299980163574,281.901848687066,282.5169982910156,283.5939386541193,284.42777760823566,284.25743455153247,284.0721413748605,284.0328877766927,283.87562370300293,283.376272762523,283.28129408094617,283.3614020096628,283.3506652832031,282.7338082449777,283.21590770374644,282.7288393766984,281.44819323221844,279.9917321777344,278.57884509746845,276.9730851915148,275.35237993512834,273.51252799198545,49.811469173623394,0.0,0.0,317.2,0.43354,0.0696526825007166,19.0,32.0,1287.0,22422.0
8,2021-02-10,281.2133178710937,281.6066589355469,266.67333984375,268.2733459472656,268.2733459472656,108648300,TSLA,-0.0525509443039983,0.018191311330423,-0.0525509443039983,0.0208865051052961,-0.0525509443039983,0.0299062464159424,-0.0525509443039983,0.0354792015566551,275.7133331298828,279.74444580078125,280.82749938964844,281.3279968261719,281.9227752685547,283.2095206124442,282.8004150390625,280.7681477864583,280.53899841308595,281.2221208052202,282.31722259521484,283.1851290189303,283.115713936942,283.0188883463542,283.0479164123535,282.9578426585478,282.53722127278644,282.4914020739104,282.606999206543,282.63269769577755,282.07651450417256,282.56623110563856,282.126527150472,280.9211993408203,279.54102501502405,278.19715994375724,276.66238021850586,275.1082753148572,43.34383623364073,0.0,1.0,2769.0,0.6847875,0.051192027683347525,56.0,1.0,2012.0,51737.0
9,2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400,TSLA,0.0084987898117356,0.030524867057867,0.0084987898117356,0.0219428666773611,0.0084987898117356,0.0299386523570143,0.0084987898117356,0.0354723306958488,269.41334533691406,273.9933369954427,277.44667053222656,278.7726684570313,279.532221476237,280.29857090541293,281.627498626709,281.4396294487848,279.7466674804688,279.63121171431106,280.3330561319987,281.4123089130108,282.2828587123326,282.27822265625,282.2397918701172,282.312941607307,282.2687038845486,281.9064909282484,281.89449920654295,282.0330156598772,282.0836361971769,281.5755071225374,282.06569417317706,281.6635998535156,280.5224357018104,279.20814796730326,277.92416654314314,276.45172382223194,44.30183224741127,1.0,1.0,2754.4666666666667,0.43907999999999997,0.038622091466052895,101.0,134.0,2096.0,66643.0
