,date,open,high,low,close,adjclose,volume,ticker,returns1,volatility1,returns5,volatility5,returns15,volatility15,returns30,volatility30,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma21,ma22,ma23,ma24,ma25,ma26,ma27,ma28,ma29,rsi14,labels,labels_shifted,score,sentiment_score,capital_letter_ratio,profanity_count,emoji_count,capital_letter_count,post_length
0,2021-01-29,94.92749786376952,103.49500274658205,62.5,81.25,81.25,202264400,GME,0.6787189553404578,0.5608063415546859,0.6787189553404578,0.5653840231246918,0.6787189553404578,0.4303317517850458,0.6787189553404578,0.3354412130086426,64.82500076293945,72.17583465576172,63.38062572479248,54.54400062561035,48.1620839436849,42.81857190813337,38.6887503862381,35.4833336936103,32.82250032424927,30.745682109485973,28.837708592414856,27.00307717690101,25.43035738808768,24.02983357111613,22.81046897172928,21.73867668825037,20.77222243944804,19.905921258424456,19.146125197410583,18.463690666925334,17.844659263437446,17.296956684278406,16.786145985126495,16.320400142669676,15.879807820686928,15.435463084114922,15.023750117846898,14.633534595884123,74.60724137391645,1.0,0.0,1066.272373540856,0.051074708171206226,0.09436699744301327,397.0,794.0,11783.0,232354.0
1,2021-02-01,79.13999938964844,80.5,53.0,56.25,56.25,149528800,GME,-0.3076923076923077,0.4932056315163827,-0.3076923076923077,0.6473028259080228,-0.3076923076923077,0.4476839745853924,-0.3076923076923077,0.3449485475958412,68.75,61.96666717529297,68.19437599182129,61.95450057983398,54.82833385467529,49.31750052315848,44.4975004196167,40.640000343322754,37.56000032424927,34.952273022044785,32.87104193369547,30.94634639299833,29.09214309283665,27.48500022888184,26.04359397292137,24.77750020868638,23.65597242779202,22.639473890003405,21.72312519550324,20.91297637848627,20.181250182065096,19.51445668676625,18.920000155766804,18.36470014572144,17.856153983336227,17.37500012362445,16.893125116825104,16.44534494136942,64.19729130350956,0.0,0.0,2015.2727272727273,0.3008006993006993,0.048541016833103884,889.0,1927.0,30848.0,644573.0
2,2021-02-02,35.189998626708984,39.5,18.55500030517578,22.5,22.5,312732400,GME,-0.6,0.1461538461538461,-0.6,0.7483820301468075,-0.6,0.4892688018865074,-0.6,0.3681470930214885,39.375,53.333333333333336,52.10000038146973,59.05550079345703,55.378750483194985,50.21000044686453,45.96531295776367,42.05333370632596,38.82600030899048,36.19090938568115,33.914583603541054,32.07326947725736,30.34303593635559,28.65266688664754,27.17343771457672,25.83514726863188,24.650972419314915,23.5951317736977,22.632500195503237,21.76011923381261,20.9851138158278,20.282065391540527,19.638854324817657,19.063200149536133,18.523750140116764,18.028148280249702,17.558035833495005,17.08646563003803,54.086120515852166,0.0,1.0,2204.52534562212,0.3667119815668203,0.04310202695508576,609.0,1052.0,22251.0,547724.0
3,2021-02-03,28.002500534057617,28.350000381469727,21.3125,23.102500915527344,23.102500915527344,170794000,GME,0.0267778184678819,0.3133889092339409,0.0267778184678819,0.6889417095023886,0.0267778184678819,0.4909321479224304,0.0267778184678819,0.368409821516997,22.801250457763672,33.95083363850912,45.77562522888184,46.30050048828125,53.06333414713541,50.76785768781389,46.82156300544739,43.425000508626304,40.158250427246095,37.39659127322111,35.100208679835,33.08288493523231,31.432500294276647,29.86033360163371,28.30578151345253,26.933970844044406,25.683333582348293,24.56947391911557,23.570500230789182,22.65488118217105,21.821136582981456,21.077174124510396,20.39958353837331,19.777400188446045,19.218557871305027,18.693333502169008,18.209375160081045,17.749224284599567,53.59673652661221,1.0,0.0,1581.4581497797358,0.2240828193832599,0.047441684310066,562.0,966.0,20809.0,484835.0
4,2021-02-04,22.79750061035156,22.875,13.332500457763672,13.375,13.375,249709200,GME,-0.421058349963723,0.2239180842158025,-0.421058349963723,0.4281843245337635,-0.421058349963723,0.5119932123551069,-0.421058349963723,0.3803668980328653,18.238750457763672,19.65916697184245,28.80687522888184,39.29550018310547,40.81291707356771,47.39357212611607,46.09375047683716,43.105278227064346,40.42000045776367,37.72340947931463,35.394792000452675,33.429038781386154,31.67517886843,30.22866694132487,28.8300002515316,27.42750024795532,26.18069468604194,25.035526551698386,24.00975022315979,23.085000219799223,22.23306840116328,21.45391325328661,20.756250202655792,20.11860019683838,19.531154027351967,19.00212980199743,18.503393019948685,18.042672568354117,50.77345109879132,0.0,1.0,1699.3839779005525,0.27488701657458564,0.05243728687986004,802.0,1091.0,30085.0,689333.0
5,2021-02-05,13.510000228881836,23.75,12.772500038146973,15.942500114440918,15.942500114440918,325380000,GME,0.1919626253787603,0.3065104876712416,0.1919626253787603,0.4280165080132656,0.1919626253787603,0.501749620375482,0.1919626253787603,0.380175857031865,14.65875005722046,17.473333676656086,18.730000257492065,26.23400020599365,35.40333350499471,37.26000036512102,43.46218812465668,42.74361154768202,40.389000415802,38.19477315382524,35.908333698908486,33.89846185537485,32.18000030517578,30.62633361816406,29.335781514644623,28.071912008173324,26.7894446849823,25.6418423401682,24.58087522983551,23.62559545607794,22.76034112410112,21.959565432175346,21.22427103916804,20.5637001991272,19.957980962900017,19.39824091946637,18.892857313156128,18.415086368034626,51.59827677085785,1.0,0.0,461.55227882037536,0.17290026809651474,0.05615292625251689,880.0,1332.0,22780.0,484953.0
6,2021-02-08,18.102500915527344,18.165000915527344,14.505000114440918,15.0,15.0,102749200,GME,-0.0591187146103382,0.1255406699945492,-0.0591187146103382,0.2724016658245477,-0.0591187146103382,0.5032793591192376,-0.0591187146103382,0.3803170154731219,15.47125005722046,14.772500038146973,16.855000257492065,17.984000205993652,24.361666838328045,32.48857157570975,34.477500319480896,40.2997227774726,39.96925039291382,38.08090946891091,36.26187539100647,34.30000033745399,32.548571722848074,31.0346669514974,29.64968776702881,28.49250024907729,27.34569467438592,26.16894759629902,25.10975022315979,24.12464307603382,23.233522935347125,22.42293498827064,21.66958353916804,20.97530019760132,20.34971172993,19.77435203834816,19.24116088662829,18.75862085408178,51.16702470667597,0.0,0.0,1288.0687022900763,0.3239,0.03894145883920219,509.0,616.0,16823.0,389621.0
7,2021-02-09,14.15250015258789,14.25,11.630000114440918,12.577500343322754,12.577500343322754,107372400,GME,-0.1614999771118164,0.051190631250739,-0.1614999771118164,0.2677169586427434,-0.1614999771118164,0.504969465006915,-0.1614999771118164,0.383013205235254,13.788750171661375,14.506666819254557,14.223750114440918,15.999500274658203,17.082916895548504,22.67821448189872,29.999687671661377,32.04416698879666,37.527500534057616,37.479091297496446,35.9556253751119,34.44000038733849,32.74839319501604,31.217166964213053,29.88109403848648,28.64544144798728,27.608333587646484,26.56842128854049,25.489375233650208,24.512976419358026,23.59977295181968,22.77021760525911,22.01270854473114,21.30590021133423,20.65230789551368,20.061852048944544,19.517321620668685,19.01137948858327,50.62601411190836,0.0,1.0,1837.7058823529412,0.3055970588235294,0.04492724498982549,181.0,558.0,10396.0,232495.0
8,2021-02-10,12.692500114440918,15.707500457763672,11.637499809265137,12.800000190734863,12.800000190734863,145820000,GME,0.0176903074012024,0.0895951422565094,0.0176903074012024,0.1903401726119399,0.0176903074012024,0.5056861242490316,0.0176903074012024,0.3827171897209364,12.688750267028809,13.459166844685871,14.080000162124634,13.939000129699709,15.46625026067098,16.471071652003697,21.443437695503235,28.08861128489177,30.11975030899048,35.27954595739191,35.42250037193298,34.17442343785213,32.89428608758109,31.418500328063963,30.066094040870667,28.87632381214815,27.765139155917694,26.82894761938798,25.880000233650208,24.885119279225663,23.980568408966064,23.13021761438121,22.35479187965393,21.644200210571288,20.978750210541943,20.361481684225577,19.802500196865623,19.28568984722269,50.45861270238365,1.0,0.0,552.2045454545455,0.39381363636363637,0.034890636905548666,112.0,67.0,3561.0,105404.0
9,2021-02-11,12.5024995803833,13.829999923706056,12.05500030517578,12.774999618530272,12.774999618530272,52226800,GME,-0.001953169674379,0.0098217385377907,-0.001953169674379,0.1882571073327828,-0.001953169674379,0.5056204695938156,-0.001953169674379,0.3829777969439539,12.787499904632568,12.71750005086263,13.288125038146973,13.819000053405762,13.7450000445048,15.081785883222308,16.00906264781952,20.480277909172905,26.557250118255617,28.542954791675918,33.40416709582011,33.68038492936354,32.645893165043425,31.553000322977702,30.25328153371811,29.048970839556524,27.9818058013916,26.976184443423623,26.12625021934509,25.255952585311164,24.334659294648603,23.49336976590364,22.69875019788742,21.971600189208985,21.303077110877403,20.674907596022997,20.09053589616503,19.56017259071613,49.19951640431317,0.0,1.0,2467.75,0.37955657894736844,0.04968824629353227,261.0,217.0,12342.0,200158.0
