,date,open,high,low,close,adjclose,volume,ticker,returns1,volatility1,returns5,volatility5,returns15,volatility15,returns30,volatility30,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma21,ma22,ma23,ma24,ma25,ma26,ma27,ma28,ma29,rsi14,labels,labels_shifted,score,sentiment_score,capital_letter_ratio,profanity_count,emoji_count,capital_letter_count,post_length
0,2021-01-29,235.9900054931641,238.0200042724609,231.3500061035156,231.9600067138672,227.32699584960935,42503100,MSFT,-0.0291716660761466,0.027531300915537,-0.0291716660761466,0.0172242209582272,-0.0291716660761466,0.0166667768027008,-0.0291716660761466,0.015352124332079,235.44499969482425,234.5966644287109,234.02999877929688,233.12999877929687,231.93333180745444,230.9385702950614,230.11374855041504,228.59444342719183,226.9999984741211,225.7290899103338,224.94666544596356,224.17615215594952,223.69857025146484,223.42666524251305,223.1056232452393,222.4670571719899,222.2133314344618,221.97526148745888,221.9974983215332,221.9823790050688,222.08090695467865,222.20608520507807,222.2287483215332,222.1803985595703,222.2480756319486,222.26073936179836,222.1296413966588,222.03620542328932,64.33551756693183,0.0,1.0,1727.0,-0.9931,0.063721442334159,37.0,33.0,463.0,7266.0
1,2021-02-01,235.05999755859372,242.5,232.42999267578125,239.6499938964844,234.86338806152344,33314200,MSFT,0.0331522114159237,0.0311619387460351,0.0331522114159237,0.0200785335872805,0.0331522114159237,0.0171005005906923,0.0331522114159237,0.0162530243718949,235.80500030517575,236.8466644287109,235.8599967956543,235.1539978027344,234.21666463216147,233.03571210588728,232.0274982452393,231.17333136664496,229.6999984741211,228.1499980579723,226.88916524251303,226.0776907113882,225.2814265659877,224.76199849446616,224.44062328338623,224.07882151884192,223.42166476779516,223.1310505114104,222.85899810791017,222.83809334891183,222.7854524092241,222.84478029997453,222.93291473388672,222.92559814453125,222.8523060725285,222.89259112322773,222.88178416660853,222.7337914828597,72.79834627347962,1.0,0.0,263.0,0.4840625,0.04915940063687381,50.0,18.0,3500.0,60187.0
2,2021-02-02,241.3000030517578,242.30999755859372,238.69000244140625,239.50999450683597,234.7261962890625,25916300,MSFT,-0.0005841827382182,0.0168681970770709,-0.0005841827382182,0.0202228740896633,-0.0005841827382182,0.0171743872085025,-0.0005841827382182,0.0158389808442435,239.57999420166016,237.03999837239584,237.5124969482422,236.58999633789065,235.879997253418,234.9728546142578,233.84499740600583,232.85888671875,232.00699768066409,230.591816295277,229.0966644287109,227.85999826284555,227.0371409824916,226.22999776204423,225.6837482452393,225.3270568847656,224.9361089070638,224.2684189645868,223.94999771118165,223.6519026983352,223.5959070379084,223.5126064134681,223.5391642252604,223.5959979248047,223.56345954308145,223.4692574960214,223.48606981549943,223.45517073006465,76.61326748723174,0.0,1.0,150.8,0.56992,0.034130853886911935,9.0,24.0,965.0,32165.0
3,2021-02-03,239.57000732421875,245.08999633789065,239.25999450683597,243.0,238.1464691162109,27158100,MSFT,0.0145714399115166,0.0075778113248674,0.0145714399115166,0.0203372168817803,0.0145714399115166,0.0168262371765529,0.0145714399115166,0.0159634769428117,241.254997253418,240.7199961344401,238.52999877929688,238.60999755859376,237.65833028157556,236.8971405029297,235.9762477874756,234.86221991644965,233.872998046875,233.0063615278764,231.6258316040039,230.16615178034857,228.94142695835657,228.1013315836589,227.2781229019165,226.7023512896369,226.3088870578342,225.88684001721836,225.20499801635745,224.85714067731584,224.5313616665927,224.4395632536515,224.32458114624023,224.31759765625,224.3423056969276,224.28333141185615,224.16678401402064,224.15896395979257,77.62123407169547,1.0,0.0,91.16666666666667,0.9259166666666667,0.057926667010838796,14.0,15.0,1345.0,18395.0
4,2021-02-04,242.66000366210935,243.2400054931641,240.3699951171875,242.00999450683597,237.17626953125,25296100,MSFT,-0.0040740966796875,0.009322768295602,-0.0040740966796875,0.0207599743936913,-0.0040740966796875,0.0163841766619866,-0.0040740966796875,0.0159678034832257,242.504997253418,241.50666300455728,241.04249572753903,239.2259979248047,239.17666371663407,238.27999659946985,237.536247253418,236.64666408962677,235.57699737548828,234.61272499778053,233.75666427612305,232.42461336576025,231.01214054652624,229.8126647949219,228.97062301635745,228.1447035845588,227.55277591281467,227.13526113409745,226.69299774169923,226.00523594447543,225.6368158513849,225.29130222486413,225.17166455586752,225.0319976806641,224.9980744581956,224.996664541739,224.9164265223912,224.78206713446252,81.55888837062817,0.0,1.0,345.1666666666667,0.9860666666666668,0.04421202505306409,13.0,18.0,1440.0,34945.0
5,2021-02-05,242.22999572753903,243.27999877929688,240.4199981689453,242.1999969482422,237.36245727539065,18054800,MSFT,0.0007851016310025,0.002429599155345,0.0007851016310025,0.0189033805216945,0.0007851016310025,0.0164660274895325,0.0007851016310025,0.015739412993271,242.10499572753903,242.40333048502603,241.6799964904785,241.27399597167968,239.7216644287109,239.6085684640067,238.7699966430664,238.054441663954,237.20199737548828,236.17908824573863,235.244997660319,234.4061514047476,233.1228550502232,231.75799763997395,230.5868730545044,229.7488214829389,228.92555321587457,228.32368228310037,227.88849792480468,227.4314262753441,226.74136144464663,226.356954159944,225.99583117167157,225.8527978515625,225.6923053448017,225.6351826985677,225.61106927054269,225.5124117094895,82.29509607370382,1.0,1.0,141.42857142857142,0.8464142857142857,0.04438739440007803,21.0,39.0,611.0,13423.0
6,2021-02-08,243.1499938964844,243.67999267578125,240.80999755859372,242.47000122070312,237.6270751953125,22211900,MSFT,0.0011147988268498,0.0001648485979236,0.0011147988268498,0.0128660754866642,0.0011147988268498,0.0155106616636683,0.0011147988268498,0.0157311016087651,242.33499908447263,242.2266642252604,242.4199981689453,241.83799743652344,241.47333017985025,240.1142839704241,239.96624755859372,239.18110826280383,238.4959976196289,237.68090681596237,236.70333099365237,235.80076716496396,234.98214067731584,233.7459981282552,232.42749786376956,231.28588059369253,230.45555369059244,229.6384189003392,229.03099822998047,228.58285522460935,228.11499786376956,227.42521534795347,227.02833112080893,226.6547979736328,226.4919210580679,226.3137014883536,226.2364262172154,226.1924117515827,80.81933556488258,1.0,1.0,1088.6666666666667,0.9085000000000001,0.06756021805935863,0.0,0.0,1906.0,34138.0
7,2021-02-09,241.8699951171875,244.75999450683597,241.3800048828125,243.7700042724609,238.90109252929688,23565000,MSFT,0.0053615005782694,0.0021233508757098,0.0053615005782694,0.0059260767865199,0.0053615005782694,0.0153191176740201,0.0053615005782694,0.0154713709297078,243.12000274658203,242.8133341471354,242.61249923706052,242.68999938964845,242.15999857584637,241.80142647879464,240.5712490081787,240.3888871934679,239.63999786376957,238.9754527698864,238.1883316040039,237.2469212458684,236.369998386928,235.56799825032556,234.37249851226807,233.09470412310432,231.9794430202908,231.1563142475329,230.34499816894527,229.7328556605748,229.2731801813299,228.79565031632131,228.10624821980795,227.697998046875,227.31307513897235,227.1318500660084,226.93714087350028,226.84103235705143,77.26636765769597,1.0,0.0,742.8,0.83514,0.03431914273577956,12.0,432.0,1077.0,29110.0
8,2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,237.97007751464844,22186700,MSFT,-0.0038971035467529,0.0046293020625112,-0.0038971035467529,0.0063599424757622,-0.0038971035467529,0.0154116845285574,-0.0038971035467529,0.0154989797016148,243.29500579833984,243.0200042724609,242.81500244140625,242.65400085449215,242.7116673787435,242.25428553989957,241.92874908447263,240.82111104329428,240.63199920654296,239.92908963290128,239.29583231608072,238.54461435171277,237.64499882289343,236.79999898274735,236.02124881744385,234.869410795324,233.6349987453885,232.549999036287,231.7394989013672,230.93904622395837,230.3277261907404,229.8621726658033,229.37999852498373,228.6947985839844,228.2796137883113,227.88740596064812,227.6921413966588,227.48482592352505,74.82616856068162,0.0,1.0,742.8,0.83514,0.03431914273577956,12.0,432.0,1077.0,29110.0
9,2021-02-11,244.77999877929688,245.1499938964844,242.1499938964844,244.4900054931641,239.60675048828125,15751100,MSFT,0.0068775146963713,0.0053873091215621,0.0068775146963713,0.0041503136138641,0.0068775146963713,0.0134511174922257,0.0068775146963713,0.0154638280198569,243.6550064086914,243.6933390299479,243.38750457763672,243.1500030517578,242.96000162760416,242.9657156808036,242.5337505340576,242.2133331298828,241.1880004882813,240.98272705078125,240.30916595458984,239.6953840989333,238.96928514753068,238.10133260091143,237.28062438964844,236.5194109748392,235.40388827853727,234.20631489000823,233.1469993591309,232.3466658819289,231.55499891801315,230.94347746475884,230.4716657002767,229.98439880371092,229.30230654202973,228.8799986662688,228.48035594395228,228.2713780896417,75.30024095903863,1.0,1.0,3170.6666666666665,0.5924,0.034977365923116704,21.0,6.0,393.0,11223.0
